context,emotion
郑 大黑 科技 亮相 冬奥  本次 冬奥 中   郑大 运动 健儿 参与 比赛 郑大人  黑 科技  亮相 冬奥 郑州大学 打造  AI 太极  传统 文化   技术  完美 融合 颇受 来访者  欢迎       O  河南 高校 元素 亮相 冬奥,0
  参与 安踏 冬奥 品牌 时刻    即可 解锁 安踏 冬奥 周边     品牌 时刻 冬奥会,0
肖战 手绘 雪容 融为 冬奥 健儿 加油 好羡慕 战战 手绘 雪容融 真的  可爱  画画  忍不住 嘟嘴 认真 战    真的 好嫩 啊啊啊 东奥 健儿 加油,1
日本  北京 参加 冬奥    直飞 北京   羡慕  不行    带上,1
中国 女冰 北京 冬奥 首胜 赞 气势    转发,1
stars 星舰 冬奥,0
拼过  闪耀  支持 冬奥 健儿 闪耀 出征,1
 中国 冬奥 健儿 加油,1
冬奥   神雕侠侣 吸睛 制作  计划 视频 制作 人出 道 计划 L 秋叶 乐入 林  微博 视频,0
   喜庆  日子 不想   殖人  外网  垃圾  冬奥 开幕式 破防  语录 太 晦气 ,-1
爱 运动 中国  安踏  冬奥 加油,1
青年 强则 国强 青年 兴则 国兴 ᴗ  中国 奥运健儿 加油 肖战 顺顺利利 健健康康 平安 喜乐 微笑 趣泡 微笑 趣泡 微笑 趣泡 听说    肖战 家电 品牌 卡萨帝 肖战 护肤 彩妆 肖战 迪奥 肖战 百事可乐 肖战 手机 肖战 冬奥 肖战 东方 肖战 nars 肖战 刀刃 肖 战成 龙 肖战 百花 肖战 新 代言 肖战 高奢 肖 战地 广 肖战 定妆  肖战 进组 肖战 上海 肖战 北京 肖战 横店 肖战 逛街 肖 战时 影 时影 路透 肖战 顾魏 肖战 话剧 肖战 聚餐 肖战 新剧 新 电影 肖战 演唱会 综艺   本三奢 代言人 肖战 粉丝 小飞侠   晓得 玉兔 请 理智 吃瓜 认准 肖战 工作室 打假 小队 公益 组 影音  紧跟 官宣 不信谣 传谣 肖战 新 代言 请以 肖战 工作室 盖章 官宣 为准  喜欢 肖战  喜欢 肖战  喜欢,1
好歹  一国 总统   说出 冬奥 主办方  光彩 手段 黑掉  金牌  话   国家 层面  抹黑 造谣     舔着 脸 退赛  下贱  种族,-1
北京 冬 奥组委 疫情 防控 办公室 副 主任 黄春  月 日 北京 冬 奥组委 赛事  新闻 发布会  答南  记者 提问 时  新冠 病毒感染者  隔离  住院 期间 无症状  轻症 人员   自愈  重症 患者  予以 对症 治疗   病例 中 绝大多数   药物 治疗,0
冬奥    垃圾 媒体 搞  乌烟瘴气 话  说不清楚 乱 写文章,-1
羽生 结弦 赛后 采访 谷爱凌 世界  难度  挑战 精神  运动员    冬奥会 期间  热 搜  不上   奇怪   羽生  爱凌  冬奥   次 热 搜  讨厌,0
周深 梦想 指路 冬奥 主题  宣传 曲 K 梦想 指路,0
任子威 头可断 发型 不可 乱 新星 助力 冬奥 冰雪 健儿 北京 年 冬奥会 任子威 L 综合  才艺 怀吉  微博 视频,0
冬奥 结束   记得 获得 首金  那晚  在家 激动 尖叫    运动 垃圾    喜欢 体育竞技  冬天 好像  伴随  冬奥 展露出  离开  态势  天气 渐渐      无比 期待 春天  到来    规划  买 收纳   冬天  衣服 好好 整理   春夏  衣服 挂     生日    想 吃 炒 鸡 可爱  生日蛋糕  絮絮叨叨   明天  周一   加,0
早上好 鸭 小可爱  新      中国 冬奥 健儿  格局  格局 打开,1
沉浸 式  冬奥 北大 黑 科技   体验 O 沉浸 式  冬奥 北大 黑 科技   体验,0
助力 冬奥,1
近期 快乐  体育竞技    生活 冬奥 浓度 过高 工作    ,1
中国 海军 实力 有多强 冬奥 天 美 航母 指挥官 说出 实话 出乎意料 众所周知 美国 一向 喜欢  南海 搞   自由 航行 活动   军事 搅局  实际上 却是 一种 失败  战略 O 网页 链接,0
  想 昨天晚上   家里 吃  猪 耳朵  沦落   宿舍  垃圾 校园网  冬奥 闭幕,-1
   冬奥   意见  运动员    意见    看个 冬奥   看成  蛆头 瓜脑  样子 着实 恶心 吐 ,-1
疫情 接近 尾声 网课 接近 尾声 冬奥  完美 闭幕     神兽  终于  归笼  告别 网上 冲浪 生活 回归 日常 假期 到此结束 阳光 满路 温暖 如初 新 一年  李老师    白白胖胖 充满希望,1
肖战 晒 汤圆 祝  元宵节 快乐 xz 肖战 手绘 雪容 融为 冬奥 健儿 加油,1
立春  冬奥 明天    长春 湖,0
再见  北京 冬奥 舍不得 说 再见,-1
冬奥 结束  卸载 微博,0
 喜欢 外媒   见过世面  亚子 这届 冬奥  黑 科技 真的 好多    炒菜 机器人   摄影 机器人  汽车 机器人 中国 牛  冬奥 汽车 机器人 火炬手  首次 揭秘 L 挖料 酱  微博 视频,0
助力 冬奥 元宵节 美食 大赛 冬奥会,1
宝去 现场  冬奥    本来  说    西安 疫情    成 疫情    李现  ,-1
   冬奥 事 冰壶 比赛  充满 尖叫  摩擦 O    冬奥 事 冰壶 比赛  充满 尖叫  摩擦,0
 意大利  冬奥 宣传  想 哭  b 疫情  没法 出国 玩 ,-1
爱 运动 中国  安踏 ,1
官宣 美国 代表团   冰墩 墩 铁粉 微观 北京 冬奥 L 衝鋒 号角  微博 视频,0
立春 喜迎 冬奥 开幕  全世界 疫情 严重  背景   北京 冬奥 展现 中国  强大  温暖如春  客厅 里 品尝  合家欢 暖锅 期待  奥运 开幕  中国 健儿 加油 L 悠闲 悠闲 快快乐乐  微博 视频,1
丁程鑫  演员 志愿者 代表  冬奥 闭幕式 发言 狠狠 骄傲 住 ,1
冬奥  开幕   近几个月 无耻 流氓 美国 英国 日本  炒作 话题    办好 冬奥 北京 冬奥会 开幕式 剧透 冬奥 开幕式  点火  雪花  花滑 跳出  多难 金博洋  滑 卧虎藏龙 花样滑冰   起源 ,0
广西 百色市 急需 口罩  防疫 物资 冬奥 之际 闲暇 时间 请  关注 广西 疫情 真的  支出 援手    广西  广西   广西壮族 自救 区 ,0
北京 冬奥会  开幕 cxk 蔡 徐坤 加盟 星运 电台 冬奥 季 赴 冰雪 之约 共筑 冬奥 梦想  蔡 徐坤   北京 冬奥会 加油,1
冬奥 装备 这届 美国队  制服 依然   RalphLauren 设计 整体 色调 汲取  美国 国旗  三种 颜色 标志性  户外 风格 设计  冰雪 运动  契合 闭幕式  制服  包含 一件 海军蓝 格纹 羽绒 夹克 羊毛  底裤  羊毛 裤   美式 运动 风 倒  Volcom  美国 单板 滑雪 队 设计  比赛服  亿 点点 潮 标志性  拼贴 印花 街头 感 十足 北京 冬奥会 开幕,0
广西 百色市 急需 口罩  防疫 物资     一方有难 八方支援       冬奥  广西 疫情  不容 轻视  热度   降   关注 广西 ,-1
刘在石 萨德  远离  韩娱 无论是 韩团  韩星 萨德 涉及 国家 利益   无关  国民 立场   思密达 三姓家奴 德行     发生  挺 期待  一届 意大利 冬奥   待遇 当年  肮脏 手段 公开 黑  意大利 国家队,-1
 新浪  直播 如期而至 北京 冬奥 开幕式 直播 倒计时 O 如期而至 北京 冬奥 开幕式 直播,0
北京 冬奥会 冬奥 十五项 冰墩 墩,0
冬奥 开幕式  美国 推特 趋势 ,0
yxh 想 热度 想 疯  柚子   yxh 害死  无比 反感 利用 运动员 艹 热度   从夏奥到 冬奥  国内  国外  不想 上网 正 一波 反着 一波 反正  骂    柚子   kpi 倒  到手 ,-1
 明白  要花   代价  疫情 形势 下办 冬奥   完 闭幕式 终于 懂  大国 风范 真的  骄傲  送别     真心 希望  运动员   平平安安  比赛     认真   鼓掌  ,1
广西 百色市 急需 口罩  防疫 物资 冬奥  高位 热 搜 一大堆 呜呜 呜呜 先  冬奥  关注  广西 百色 不行    妈 只能 自救     延迟 开学  确诊  人数   一天天 增长,-1
美国队      冬奥 直播 卡  好久  指着 电视机   爹 说   USA 一看  坏 家伙   出场  卡,0
当王 濛 开启 遛弯 模式 王 濛 实力   强大 一人  四枚 冬奥 金牌 比赛 全程 遛弯 超越  对手   太帅 秒 回顾 王 濛 燃炸 时刻 舍我其谁  霸气 统治  短道 赛场 L 咪咕 体育  微博 视频,1
肖战 肖战 手绘 雪容 融为 冬奥 健儿 加油 xz 肖战 晒 汤圆 祝  元宵节 快乐 xz 肖战 手绘 雪容融    肖战  祝福 北京 冬奥  冬奥 健儿 加油 祝 冬奥 健儿 元宵节 快乐   享受 比赛 圆梦 北京 肖战 xzxzggxfx 肖战 平安 喜乐,1
羽生 结弦 北京 冬奥 比赛 时间   冰山 王子  比赛 ,0
冬奥 冬奥,0
   遗憾  羽生  蝉联 夺冠  夺冠     重要     真正  心     成功  一步之遥   不甘 人生     想要   越难  真 希望      参加 冬奥 下届 东奥    见到  ,-1
笑 死  冬奥 开幕 我妈 感慨 黑 羽绒服 要配 红帽子 白 羽绒服 要配 黑 帽子,1
宝贝儿 生日 赶上 冬奥 闭幕 也许 个愿 希望 四年  疫情 结束 世界 和平  意大利 现场  冬奥,1
肖战 手绘 雪容 融为 冬奥 健儿 加油 xz 肖战 晒 汤圆 祝  元宵节 快乐,1
羽生 结弦 王者 归来 容 颜如玉 身姿 如松 翩若惊鸿 宛若 游龙 幸得 识卿 桃花 面  阡陌 多暖春 命运  勇士 低语   抵御 风暴 勇士 低声 回应   风暴 央视 对羽生 结弦  评价 羽生 结弦  国际 滑联 认定 冬奥 O 网页 链接,0
过得  想象 中快   沉浸  冬奥  氛围 里 不想 工作 奥运冠军   少年得志  扑面而来  青春 可爱  希望  想 出门 学 滑雪 希望  成行,1
肖战 肖战 手绘 雪容 融为 冬奥 健儿 加油 xz 肖战 手绘 雪容融 肖战  喜欢    中国 冬奥会 加油 呐喊 祝愿 中国队 成功 夺冠,1
微观 北京 冬奥  推 特大 V 公开 奶  OlympicPin 奥运 徽章,0
教主  龙鸣 英语 硬生生  网友  年夏奥  黑到  年 冬奥  弹幕      绷 不住  哈哈哈 哈哈,1
刘亦菲 发文 支持   冬奥 美国  宣传  朋友  电影 没什么   词条  问题 为啥 加 书名号   电影   冬奥,0
花样滑冰 表演 滑 哈哈 现场  安   疫情   去年  东京 奥运    北京 冬奥    想  现场  ,0
王一博 安踏 品牌 全球 首席 代言人 冬奥 加油 王一博 冬奥 文化 推广 使者,1
申奥 成功    年 还好 遥远  憧憬 过有 机会  北京  冬奥  冬奥 转眼 即逝 想  年   说 疫情 会出  台州 工作    时间,0
冬奥 助力 双奥之城 中轴线 申遗 冲刺 O 冬奥 助力 双奥之城 中轴线 申遗 冲刺,0
刘宇 加盟 星运 电台 冬奥 季 ly 刘宇 冬奥 播报  刘宇   冬奥 健儿 加油  冰雪 运动 喝彩 刘宇 星运 电台 冬奥 季刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇 刘宇,1
羽生 结弦 羽生 结弦  冬奥 拍照 景点    活该   黑眼圈  醒     睡 壁纸  天天  合照  好好看 时间   张   哈哈哈哈 图好糊 羽生 结弦  冬奥 拍照 景点 ,0
 中国 冬奥 健儿 加油,1
桥头 排骨 配 冬奥 开幕  配 乡村 爱情 美的 不行 ,1
冬奥 闭幕式  祝福 祖国 疫情   回归     北京 瞧瞧,1
北京 冬奥会 闭幕式 疫情    好像   太  激情   封印  冬奥  来临     感受  浓烈  热闹  中国 年 中国 情 折柳 送别 泪目      享受  冬奥  氛围 里 真   爱   国,1
冬奥   中国 惊险 拿下  花 滑 双人  全球 疫情 之下  唯一 净土 中国 东道主 冬奥 拿下 前三名 这是   胜利 超过 美国     ZZ 成功 双人滑 赢   一种 历经 年  传承 冠军 培养   冠军 这枚 金牌  超越 美国   重要  砝码 意义 非同寻常 短道 可惜 力有 未 逮 冬奥  剩 一场 闭幕式   相信 还会  一场  闭幕式 难以 超过  丰碑 净土 冬奥会   竞技 体育 金牌   追求   启示 享受 比赛  冠军 权利 伙食 不好  歪理邪说 积累 经验  弱者 嘴硬 参与 列席  浪费资源 不思进取  无精打采 不争 抢  白来 一趟 北京 冬奥  闭幕   冬奥  走向 右侧 下坡路  年   夏奥  风光  烫手山芋 一蟹  一蟹 全球 疫情  阴云 弥漫 之下  净土  代价  越来越 高 风声鹤唳 四面楚歌 清零  一种 代表 积极 坚决 战胜 疫情  信仰 保卫 香港 保卫 湾区 保卫 华南 保卫 中,1
肖战 期待 冬奥 赛场    抹 中国 红  好看   中国 红  肖战,1
本次  首都 公共 文明 引导 岗位 服务 规范 手册  岗位 服务 内容 日常 督察 检查  出发点 题目  包括 服务 规范 冬奥 知识 疫情 防控 垃圾 分类  市级 线上 竞赛  形式  竞赛 现场直播 录制 LBRTV 科教 频道  微博 视频,0
冬奥 村长 回应 国外 运动员 不舍 奥运会 O 冬奥 村长 回应 国外 运动员 不舍 奥运会,0
冬奥 加油,1
梦幻 联动 濛 主 发话  说 奥运会 结束     杀手 不太 冷静 期待 濛 主  犀利 点评  杀手 不太 冷静王 濛 说 冬奥 结束   电影 娱乐 综艺 明星 日常 L 小私  电影  微博 视频,0
 b 疫情   看不到 冬奥 漂亮 哥哥 姐姐  脸,-1
肖战 肖战 手绘 雪容 融为 冬奥 健儿 加油 xz 肖战 手绘 雪容融 爱  明信片  演员 肖战,1
冬奥会     冬奥 健儿 助力 点击 送  安踏 助力 冬奥 能量 O 助力 北京 冬奥会 中国 健儿,0
今日 立春 愿 疫情 早点 结束 愿 春天  好消息 如约   今日 立春 冬奥 开幕 立春,1
周深献声 致敬 冬奥   冬奥 加油,1
冬奥会 美国 运动员 兴奋 分享 冬奥 村  床  世界  最好   网友  美国 冬奥 选手 提问 北京 冬奥 村  床  纸板 床 面对 这一 问题  运动员  视频  粉丝   现场 展示  感叹 北京 冬奥 村  床 令人震惊 L 趣事 精灵  微博 视频,0
      冬奥 不够     关注 书圈 放过 纸片      博 眼球 乱 挥霍  工具 管好  圈地 自萌 ok,-1
央视网   冬奥   冬奥 连线 冬奥 现场 揭秘 主 媒体 中心  媒体   冬奥会 期间  黑 科技 日常 L 央视网 体育  微博 视频,0
北京 冬奥会 闭幕式 感谢   冬奥 付出   疫情  依然  保证 有条不紊   比赛 想想  坐 电视 前 等待  节目  转播  紧张 激动 狂喜 欣慰  情绪 杂糅  一体  新奇 体验   更好   强  团结,1
疫情 赶紧      想着 年  米兰  冬奥 ,0
北京 冬奥 开幕式    中国队 加油,1
冬奥   冰墩 墩 动   动  差别 好大 感觉 质感 品控 到位 周边产品 僵硬  像是 盗版 墩,-1
请问   统计  羽生 结弦  冬奥 期间 买    微博热 搜  过多  垃圾 营销 真的   普通 观众    丝毫   欲望   开开心心 网上 冲浪  真的 不想     名字  相关 新闻 ,-1
快乐  两次 痛苦 之间  中场 休息            北京 冬奥 结束  疫情  唯一  狂欢  落下  帷幕   天来 传达   温暖  温情  力量  结束 它会 转化成 支撑  努力奋斗  动力 美美   天下大同  理想    一代人    奋斗 理想主义  花 终将 盛开  浪漫主义  土壤 里   热情 永远  熄灭  现实主义  平凡 中 加油 晚,1
冬奥 主播  冰墩 墩 拿捏 住  上架  秒 抢空    审美      心想 买冰墩 墩  想 拥有,0
上天 猫 买 冬奥 定制 款  想要 冰墩 墩 钥匙扣    拒绝 冰墩 墩 ,0
歌 隼 忙   冬奥  有没有 阿隼   长歌  雪山  一跃   勇闯 天涯  粮  演员 故乡   冰雪 运动 发源地  很难 做些 联想 哈哈哈 劈  几块 木头 做  新 玩具   长安  不多见 不知  军师 敢不敢   比试 比试 有何  考虑  危险性 爱妻 家如 隼 特勤    长歌 踩  木板 飙   那一刻   后悔    胆战心惊 地看 裹成 球   夫人 摇摇晃晃  终于 撑不住 赶紧 划过去 一把 搂住 两个  摔  一处     扒拉  雪堆 好笑  心疼  掸 走 肩上  雪   画面 比划  草原 有没有 烟花   灯笼       重要  吾 心安 处  吾 乡  长歌  隼 上元节,0
